country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","26-11-2025 13:00:00",29.695300,77.002700,PM2.5,130,316,222
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","26-11-2025 13:00:00",28.3153,76.9143,CO,2,42,42
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","26-11-2025 13:00:00",28.52123,76.37138,SO2,3,7,5
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","26-11-2025 13:00:00",29.536400,75.015800,NO2,12,33,20
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","26-11-2025 13:00:00",12.9352049,77.6814488,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","26-11-2025 13:00:00",13.029152,77.585901,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","26-11-2025 13:00:00",13.029152,77.585901,OZONE,7,10,8
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","26-11-2025 13:00:00",12.917348,77.622813,SO2,8,10,8
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","26-11-2025 13:00:00",12.889250,74.853000,PM2.5,19,32,27
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","26-11-2025 13:00:00",12.889250,74.853000,OZONE,13,43,26
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","26-11-2025 13:00:00",12.21041,76.37376,PM10,10,91,74
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","26-11-2025 13:00:00",12.21041,76.37376,NO2,13,30,19
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","26-11-2025 13:00:00",12.21041,76.37376,NH3,3,7,5
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","26-11-2025 13:00:00",13.940000,75.555917,PM2.5,27,40,31
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","26-11-2025 13:00:00",13.940000,75.555917,SO2,2,9,8
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","26-11-2025 13:00:00",16.7602,77.1428,PM2.5,38,128,84
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","26-11-2025 13:00:00",16.7602,77.1428,PM10,41,107,82
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","26-11-2025 13:00:00",16.7602,77.1428,OZONE,18,28,19
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","26-11-2025 13:00:00",10.073232,76.302765,PM10,44,82,57
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","26-11-2025 13:00:00",22.624758,75.675238,SO2,12,17,14
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","26-11-2025 13:00:00",22.624758,75.675238,OZONE,31,54,43
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","26-11-2025 13:00:00",23.838586,78.759431,PM10,104,173,130
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","26-11-2025 13:00:00",23.838586,78.759431,SO2,8,15,10
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","26-11-2025 13:00:00",23.838586,78.759431,OZONE,40,74,61
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","26-11-2025 13:00:00",24.58434363,80.8549414,PM2.5,44,48,46
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","26-11-2025 13:00:00",24.58434363,80.8549414,CO,20,73,32
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","26-11-2025 13:00:00",24.58434363,80.8549414,OZONE,1,30,10
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","26-11-2025 13:00:00",24.108970,82.645580,PM10,183,407,263
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","26-11-2025 13:00:00",24.108970,82.645580,NO2,55,154,83
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","26-11-2025 13:00:00",23.218135,79.957770,PM10,81,258,132
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","26-11-2025 13:00:00",23.218135,79.957770,OZONE,32,54,40
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","26-11-2025 13:00:00",23.50016,80.23284,SO2,13,33,19
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","26-11-2025 13:00:00",24.2613009,80.7231783,NO2,34,63,43
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","26-11-2025 13:00:00",23.108440,77.511428,NH3,5,9,7
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","26-11-2025 13:00:00",23.108440,77.511428,CO,33,110,66
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","26-11-2025 13:00:00",22.7084,75.8815,PM10,43,105,77
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","26-11-2025 13:00:00",23.163174,79.973061,PM2.5,68,193,104
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","26-11-2025 13:00:00",23.163174,79.973061,SO2,14,15,14
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","26-11-2025 13:00:00",23.163174,79.973061,CO,41,62,43
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","26-11-2025 13:00:00",23.142888,79.916147,SO2,7,9,8
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","26-11-2025 13:00:00",23.168606,79.932247,NH3,4,6,5
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","26-11-2025 13:00:00",8.5149093,76.9435879,NH3,2,8,3
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","26-11-2025 13:00:00",8.5149093,76.9435879,CO,10,54,17
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","26-11-2025 13:00:00",10.532400,76.215900,PM2.5,42,52,47
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","26-11-2025 13:00:00",10.532400,76.215900,NO2,6,8,7
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","26-11-2025 13:00:00",10.532400,76.215900,OZONE,29,31,30
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","26-11-2025 13:00:00",23.264759,77.381568,OZONE,28,107,65
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","26-11-2025 13:00:00",26.259242,78.216432,OZONE,3,229,181
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","26-11-2025 13:00:00",26.200388,78.147714,CO,3,116,39
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","26-11-2025 13:00:00",22.4310,75.5213,PM10,103,181,157
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","26-11-2025 13:00:00",22.4310,75.5213,NH3,1,9,5
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","26-11-2025 13:00:00",22.4310,75.5213,OZONE,41,90,61
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","26-11-2025 13:00:00",22.6780,75.8559,NO2,5,7,7
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","26-11-2025 13:00:00",23.81748678,79.446246,SO2,2,35,5
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","26-11-2025 13:00:00",26.203442,78.193251,PM2.5,63,326,193
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","26-11-2025 13:00:00",26.203442,78.193251,NO2,18,137,60
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","26-11-2025 13:00:00",26.203442,78.193251,OZONE,46,84,60
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","26-11-2025 13:00:00",26.259242,78.216432,CO,5,133,27
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","26-11-2025 13:00:00",17.321993,76.822628,CO,33,34,34
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","26-11-2025 13:00:00",12.415911,75.735050,PM2.5,45,82,63
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","26-11-2025 13:00:00",11.875000,75.373200,NO2,16,18,17
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","26-11-2025 13:00:00",8.8787,76.6073,PM10,29,173,104
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","26-11-2025 13:00:00",20.939198,77.765701,SO2,24,44,33
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","26-11-2025 13:00:00",20.939198,77.765701,CO,40,96,56
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","26-11-2025 13:00:00",19.875620,75.387310,SO2,1,2,1
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","26-11-2025 13:00:00",19.875620,75.387310,OZONE,1,39,20
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","26-11-2025 13:00:00",19.8389439,75.244448,NH3,10,12,11
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","26-11-2025 13:00:00",19.863756,75.321188,NO2,16,22,19
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","26-11-2025 13:00:00",19.863756,75.321188,CO,8,70,21
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","26-11-2025 13:00:00",24.108970,82.645580,NH3,10,13,12
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","26-11-2025 13:00:00",19.10122,74.73339,PM2.5,41,70,53
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","26-11-2025 13:00:00",19.10122,74.73339,CO,6,104,28
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","26-11-2025 13:00:00",20.9402359,77.7895248,OZONE,11,87,37
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","26-11-2025 13:00:00",20.939198,77.765701,PM2.5,66,186,122
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","26-11-2025 13:00:00",19.0243902,73.0406721,PM2.5,121,311,237
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","26-11-2025 13:00:00",19.0243902,73.0406721,NO2,13,16,15
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","26-11-2025 13:00:00",19.309073,73.057223,CO,31,66,50
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","26-11-2025 13:00:00",19.309073,73.057223,OZONE,12,142,35
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","26-11-2025 13:00:00",19.786089,72.757971,SO2,17,33,23
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","26-11-2025 13:00:00",19.786089,72.757971,CO,22,76,44
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","26-11-2025 13:00:00",19.786089,72.757971,OZONE,45,46,46
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","26-11-2025 13:00:00",19.065931,72.862131,CO,12,64,33
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","26-11-2025 13:00:00",19.23241,72.86895,NH3,7,10,8
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","26-11-2025 13:00:00",19.2243333,72.8658113,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","26-11-2025 13:00:00",19.11074,72.86084,NO2,69,146,110
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","26-11-2025 13:00:00",19.11074,72.86084,SO2,1,12,5
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","26-11-2025 13:00:00",19.25292,73.142019,PM2.5,54,151,80
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","26-11-2025 13:00:00",19.25292,73.142019,NO2,36,36,36
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","26-11-2025 13:00:00",16.6870449,74.2505872,NO2,16,105,48
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","26-11-2025 13:00:00",16.6870449,74.2505872,NH3,3,4,3
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","26-11-2025 13:00:00",20.918946,74.776388,PM2.5,NA,NA,NA
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","26-11-2025 13:00:00",20.918946,74.776388,SO2,7,16,10
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","26-11-2025 13:00:00",21.001264,75.565602,OZONE,21,76,46
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","26-11-2025 13:00:00",19.854616,75.905894,OZONE,11,91,45
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","26-11-2025 13:00:00",19.083694,72.920967,CO,14,50,39
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","26-11-2025 13:00:00",19.205800,72.868200,PM2.5,91,307,189
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","26-11-2025 13:00:00",19.205800,72.868200,PM10,105,193,143
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","26-11-2025 13:00:00",19.205800,72.868200,CO,8,35,28
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","26-11-2025 13:00:00",19.296481,72.840923,PM10,112,156,135
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","26-11-2025 13:00:00",19.065931,72.862131,NO2,36,100,67
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","26-11-2025 13:00:00",19.0364585,72.8954371,PM2.5,72,282,173
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","26-11-2025 13:00:00",18.59051,73.77946,OZONE,1,85,31
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","26-11-2025 13:00:00",18.614767,73.799516,NO2,26,134,75
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","26-11-2025 13:00:00",18.614767,73.799516,CO,12,101,72
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","26-11-2025 13:00:00",18.616318,73.765797,PM2.5,58,159,97
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","26-11-2025 13:00:00",18.616318,73.765797,OZONE,1,58,23
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","26-11-2025 13:00:00",18.501793,73.927532,OZONE,1,44,11
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","26-11-2025 13:00:00",18.454450,73.854155,NH3,2,12,5
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","26-11-2025 13:00:00",18.96702,72.84214,NO2,50,159,96
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","26-11-2025 13:00:00",18.96702,72.84214,CO,78,134,110
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","26-11-2025 13:00:00",18.96702,72.84214,OZONE,9,203,50
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","26-11-2025 13:00:00",19.1878657,72.8304069,NO2,27,102,68
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","26-11-2025 13:00:00",19.1878657,72.8304069,CO,54,102,85
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","26-11-2025 13:00:00",19.1750,72.9419,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","26-11-2025 13:00:00",18.897756,72.813320,PM2.5,175,295,243
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","26-11-2025 13:00:00",20.021503,73.813844,PM2.5,53,116,84
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","26-11-2025 13:00:00",19.950220,73.731480,NO2,11,55,33
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","26-11-2025 13:00:00",19.950220,73.731480,OZONE,8,84,36
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","26-11-2025 13:00:00",19.9591346,73.7788008,NH3,2,5,4
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","26-11-2025 13:00:00",19.090337,73.014232,PM2.5,73,316,200
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","26-11-2025 13:00:00",19.1135051,73.008978,NH3,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","26-11-2025 13:00:00",19.008751,73.016620,PM10,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","26-11-2025 13:00:00",19.0575752,73.0151367,SO2,9,17,12
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","26-11-2025 13:00:00",19.02579,73.10297,NO2,15,107,40
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","26-11-2025 13:00:00",19.02579,73.10297,CO,10,66,21
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","26-11-2025 13:00:00",19.047000,72.874600,CO,12,18,16
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","26-11-2025 13:00:00",19.10861,72.83622,NH3,1,5,4
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","26-11-2025 13:00:00",19.10861,72.83622,OZONE,4,27,23
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","26-11-2025 13:00:00",18.9936162,72.8128113,SO2,17,25,20
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","26-11-2025 13:00:00",18.63673,73.82487,PM2.5,68,198,130
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","26-11-2025 13:00:00",18.63673,73.82487,NH3,10,20,13
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","26-11-2025 13:00:00",18.63673,73.82487,CO,22,96,46
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","26-11-2025 13:00:00",18.59051,73.77946,NO2,42,98,59
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","26-11-2025 13:00:00",19.137500,72.915056,PM10,104,304,197
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","26-11-2025 13:00:00",19.000084,72.856730,CO,NA,NA,NA
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","26-11-2025 13:00:00",19.060498,72.923356,NH3,3,4,4
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","26-11-2025 13:00:00",19.060498,72.923356,CO,74,103,85
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","26-11-2025 13:00:00",21.14472,79.107595,PM2.5,160,289,220
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","26-11-2025 13:00:00",21.14472,79.107595,NH3,4,6,4
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","26-11-2025 13:00:00",21.14472,79.107595,SO2,4,45,23
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","26-11-2025 13:00:00",21.143383,79.048912,SO2,2,30,14
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","26-11-2025 13:00:00",19.173852,77.296291,SO2,4,7,7
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","26-11-2025 13:00:00",20.0073285,73.7762427,PM2.5,45,176,89
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","26-11-2025 13:00:00",20.0073285,73.7762427,NH3,3,3,3
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","26-11-2025 13:00:00"," 16.5038",74.3623,PM2.5,NA,NA,NA
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","26-11-2025 13:00:00"," 16.5038",74.3623,CO,38,52,43
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","26-11-2025 13:00:00",17.6336264,75.9132495,PM2.5,45,94,61
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","26-11-2025 13:00:00",17.6336264,75.9132495,NH3,NA,NA,NA
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","26-11-2025 13:00:00",17.6336264,75.9132495,SO2,1,19,4
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","26-11-2025 13:00:00",17.65439,75.90649,PM2.5,58,151,89
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","26-11-2025 13:00:00",17.65439,75.90649,NO2,18,77,35
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","26-11-2025 13:00:00",17.65439,75.90649,OZONE,24,79,50
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","26-11-2025 13:00:00",19.26777,72.97182,PM10,68,102,84
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","26-11-2025 13:00:00",19.26777,72.97182,OZONE,1,97,28
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","26-11-2025 13:00:00",19.222279,72.957979,PM2.5,52,247,91
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","26-11-2025 13:00:00",30.9028,75.8086,PM2.5,111,148,121
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","26-11-2025 13:00:00",30.9028,75.8086,OZONE,15,37,23
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","26-11-2025 13:00:00",30.649961,76.331442,SO2,6,14,10
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","26-11-2025 13:00:00",30.649961,76.331442,CO,14,102,53
India,Punjab,Patiala,"Model Town, Patiala - PPCB","26-11-2025 13:00:00",30.349388,76.366642,NO2,15,19,17
India,Punjab,Patiala,"Model Town, Patiala - PPCB","26-11-2025 13:00:00",30.349388,76.366642,NH3,6,7,6
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","26-11-2025 13:00:00",26.470859,74.646594,PM10,100,138,120
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","26-11-2025 13:00:00",26.470859,74.646594,NO2,18,36,25
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","26-11-2025 13:00:00",21.869985,85.167016,CO,36,54,42
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","26-11-2025 13:00:00",11.9309,79.8027,NO2,12,35,20
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","26-11-2025 13:00:00",11.9309,79.8027,OZONE,30,65,41
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","26-11-2025 13:00:00",31.620000,74.876512,CO,26,101,52
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","26-11-2025 13:00:00",31.321907,75.578914,NO2,38,44,42
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","26-11-2025 13:00:00",31.321907,75.578914,CO,44,51,47
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","26-11-2025 13:00:00",31.321907,75.578914,OZONE,44,49,46
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","26-11-2025 13:00:00",21.941841,86.728318,SO2,5,12,8
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","26-11-2025 13:00:00",20.240790,85.836784,NO2,20,99,51
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","26-11-2025 13:00:00",20.240790,85.836784,SO2,19,41,25
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","26-11-2025 13:00:00",22.06156703,85.47409613,NH3,4,4,4
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","26-11-2025 13:00:00",21.8004996,83.8396977,PM2.5,39,240,84
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","26-11-2025 13:00:00",21.8004996,83.8396977,OZONE,26,28,26
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","26-11-2025 13:00:00",20.94185,86.11510,SO2,14,32,23
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","26-11-2025 13:00:00","20.48891     ","85.84768     ",CO,28,109,49
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","26-11-2025 13:00:00",21.643900,85.599355,NH3,9,21,15
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","26-11-2025 13:00:00",21.643900,85.599355,CO,1,123,71
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","26-11-2025 13:00:00",19.4458210,72.7988231,PM10,121,164,138
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","26-11-2025 13:00:00",19.4458210,72.7988231,NH3,1,4,3
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","26-11-2025 13:00:00",25.5586,91.8985,PM2.5,NA,NA,NA
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","26-11-2025 13:00:00",25.5586,91.8985,PM10,6,26,13
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","26-11-2025 13:00:00",25.6635413,94.0989878,PM2.5,1,273,108
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","26-11-2025 13:00:00",18.573040,73.927715,NO2,19,119,47
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","26-11-2025 13:00:00",18.573040,73.927715,OZONE,8,96,39
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","26-11-2025 13:00:00",18.536457,73.805454,NO2,12,66,26
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","26-11-2025 13:00:00",18.547056,73.826908,NH3,1,6,2
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","26-11-2025 13:00:00",18.664282,73.763966,NO2,33,141,81
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","26-11-2025 13:00:00",25.6635413,94.0989878,OZONE,6,18,8
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","26-11-2025 13:00:00",20.832874,85.104082,CO,28,95,65
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","26-11-2025 13:00:00",22.1166054,85.3945546,PM10,95,268,132
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","26-11-2025 13:00:00",22.265816,86.174829,NO2,10,11,10
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","26-11-2025 13:00:00",22.220833,84.809444,PM10,48,156,105
